EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,1,0,24244.448943499996,43281.0,24075.58296950001,43362.0,47,37
HashMapUsage,1,0,24262.489283999985,43290.0,24086.115293499985,43374.0,47,37
HashMapUsage,1,0,24272.19760450001,43311.0,24119.945040499995,43377.0,47,37
HashMapUsage,1,0,24285.826747000003,43317.0,24181.47285949999,43405.0,47,37
HashMapUsage,1,0,24401.860337000006,43366.0,24246.627169000003,43411.0,47,37
HashMapUsage,1,0,24428.56799049999,43371.0,24390.91611200002,43453.0,47,37
HashMapUsage,1,0,24486.238382999996,43419.0,24460.400403500014,43461.0,47,37
HashMapUsage,1,0,24991.028372500004,43419.0,24759.345279500005,43467.0,47,37
HashMapUsage,1,0,25118.06358799998,43469.0,25150.81818849999,43482.0,47,37
HashMapUsage,1,0,21276.136234,39918.0,21312.05920749998,39989.0,47,37
HashMapUsage,1,0,21292.754683500014,40094.0,21484.816896000015,40060.0,47,37
HashMapUsage,1,0,21807.237578499997,40108.0,21593.311364000005,40062.0,47,37
HashMapUsage,1,0,21908.262987000016,40150.0,21679.664200000017,40100.0,47,37
HashMapUsage,1,0,22016.15229199999,40175.0,21896.838659999998,40108.0,47,37
HashMapUsage,1,0,22355.831045499996,40192.0,21918.362140000005,40155.0,47,37
HashMapUsage,1,0,22425.4441165,40200.0,21937.268985500014,40157.0,47,37
HashMapUsage,1,0,22434.358737499984,40252.0,22044.874296500002,40159.0,47,37
HashMapUsage,1,0,22535.955901499998,40253.0,22137.24184499999,40192.0,47,37
HashMapUsage,1,0,22538.806440999982,40257.0,22202.259235000012,40198.0,47,37
HashMapUsage,1,0,22596.583519999993,40259.0,22333.7909525,40207.0,47,37
HashMapUsage,1,0,22600.640705999995,40260.0,22586.87422650001,40213.0,47,37
HashMapUsage,1,0,22616.327626999988,40262.0,22680.655256499995,40245.0,47,37
HashMapUsage,1,0,22854.337922000017,40276.0,22703.72912000001,40256.0,47,37
HashMapUsage,1,0,22860.698507,40298.0,22705.369614,40256.0,47,37
HashMapUsage,1,0,22867.745973499997,40302.0,22812.47752649999,40264.0,47,37
HashMapUsage,1,0,22912.08341050002,40304.0,22825.778942,40291.0,47,37
HashMapUsage,1,0,22926.4775845,40309.0,22875.571999500004,40297.0,47,37
HashMapUsage,1,0,23017.460353,40311.0,22938.96286400001,40307.0,47,37
HashMapUsage,1,0,23045.79742350001,40352.0,23200.76430600001,40326.0,47,37
HashMapUsage,1,0,23330.9388945,40376.0,23290.59812800001,40351.0,47,37
HashMapUsage,1,0,23349.837330499988,40386.0,23597.814697500013,40352.0,47,37
HashMapUsage,1,0,23429.684482999997,40395.0,23759.5558905,40453.0,47,37
HashMapUsage,1,0,24319.334236500017,40402.0,24121.60273799999,40487.0,47,37
HashMapUsage,1,0,25008.046630000008,40467.0,24331.60440900001,40550.0,47,37
HashMapUsage,1,0,22216.03376899999,41306.0,22250.181857000007,41431.0,37,30
HashMapUsage,1,0,22348.738747000007,41473.0,22322.549661,41547.0,37,30
HashMapUsage,1,0,22485.756851999984,41556.0,22572.49427450001,41563.0,37,30
HashMapUsage,1,0,22526.8386235,41557.0,22624.112501499985,41583.0,37,30
HashMapUsage,1,0,22582.495559,41566.0,22768.041543500014,41593.0,37,30
HashMapUsage,1,0,22648.205423499992,41566.0,22964.821954499992,41620.0,37,30
HashMapUsage,1,0,22651.317461999988,41572.0,23071.99702950001,41650.0,37,30
HashMapUsage,1,0,22729.915558499993,41597.0,23158.293727999986,41654.0,37,30
HashMapUsage,1,0,22782.980075999985,41597.0,23178.318495999996,41664.0,37,30
HashMapUsage,1,0,22929.7515475,41599.0,23199.19511349999,41672.0,37,30
HashMapUsage,1,0,22935.98101900001,41606.0,23200.818539499993,41690.0,37,30
HashMapUsage,1,0,22951.31280099999,41612.0,23281.73693999999,41696.0,37,30
HashMapUsage,1,0,23138.246454500022,41616.0,23355.671559000024,41708.0,37,30
HashMapUsage,1,0,23166.816777500007,41659.0,23361.200880500008,41751.0,37,30
HashMapUsage,1,0,23173.310294999977,41668.0,23603.745170000013,41759.0,37,30
HashMapUsage,1,0,23322.89324299999,41700.0,23618.99513849999,41767.0,37,30
HashMapUsage,1,0,23456.316737000016,41703.0,23737.415732499998,41779.0,37,30
HashMapUsage,1,0,23518.633251500003,41704.0,23743.252706999996,41802.0,37,30
HashMapUsage,1,0,23529.379054499994,41706.0,23811.702561999988,41806.0,37,30
HashMapUsage,1,0,23806.346935000005,41750.0,24136.57537,41806.0,37,30
HashMapUsage,1,0,23886.723463499984,41760.0,24205.73014650002,41810.0,37,30
HashMapUsage,1,0,24069.31713100001,41769.0,24365.663226499993,41815.0,37,30
HashMapUsage,1,0,24233.91954249999,41777.0,24507.203523500015,41816.0,37,30
HashMapUsage,1,0,24308.026927000003,41812.0,24586.760843500004,41862.0,37,30
HashMapUsage,1,0,25130.403478000015,41901.0,25244.889613,41966.0,37,30
HashMapUsage,1,0,24953.06259099999,48983.0,24721.442633000013,49086.0,48,38
HashMapUsage,1,0,25067.916326499995,49082.0,24828.079884999985,49086.0,48,38
HashMapUsage,1,0,25074.1902975,49084.0,25212.744421,49093.0,48,38
HashMapUsage,1,0,25115.29701199999,49085.0,25464.204156499993,49123.0,48,38
HashMapUsage,1,0,25147.0177285,49086.0,25475.421713499978,49132.0,48,38
HashMapUsage,1,0,25210.941832499993,49114.0,25558.989565499996,49149.0,48,38
HashMapUsage,1,0,25252.767985499988,49174.0,25878.979148000013,49176.0,48,38
HashMapUsage,1,0,25271.34800849997,49175.0,25896.031067500007,49180.0,48,38
HashMapUsage,1,0,25280.135428999976,49194.0,25921.228053499988,49181.0,48,38
HashMapUsage,1,0,25502.491143499992,49197.0,26025.357611499978,49185.0,48,38
HashMapUsage,1,0,25538.320694499995,49203.0,26091.84524900001,49199.0,48,38
HashMapUsage,1,0,25600.40821099999,49235.0,26143.229895999997,49234.0,48,38
HashMapUsage,1,0,25669.916217500002,49245.0,26229.071767,49256.0,48,38
HashMapUsage,1,0,25711.1592775,49287.0,26245.325875499988,49280.0,48,38
HashMapUsage,1,0,25763.642871499997,49287.0,26277.620308,49284.0,48,38
HashMapUsage,1,0,25917.411376500015,49296.0,26316.257934499983,49286.0,48,38
HashMapUsage,1,0,26147.148985499996,49297.0,26353.843175499984,49293.0,48,38
HashMapUsage,1,0,26323.651735,49303.0,26376.70408899998,49294.0,48,38
HashMapUsage,1,0,26374.218946999983,49313.0,26443.559807000005,49297.0,48,38
HashMapUsage,1,0,26385.444733499997,49340.0,26468.346624499998,49300.0,48,38
HashMapUsage,1,0,26451.973121500014,49368.0,26630.62680799999,49353.0,48,38
HashMapUsage,1,0,26624.937588999976,49383.0,26757.11089399999,49357.0,48,38
HashMapUsage,1,0,26785.50032949999,49391.0,26770.59752699998,49391.0,48,38
HashMapUsage,1,0,26807.74447649999,49410.0,26820.135500500008,49473.0,48,38
HashMapUsage,1,0,27111.90674149999,49594.0,27665.200937499998,49540.0,48,38
HashMapUsage,1,0,30926.010297000015,59595.0,30382.720660499985,59493.0,38,30
HashMapUsage,1,0,31008.39463999998,59616.0,30984.73095249998,59523.0,38,30
HashMapUsage,1,0,31264.328243999982,59628.0,31177.341379999943,59574.0,38,30
HashMapUsage,1,0,31288.720724999992,59630.0,31252.36388450002,59611.0,38,30
HashMapUsage,1,0,31305.864770499975,59633.0,31424.55663600001,59633.0,38,30
HashMapUsage,1,0,31370.857802999974,59672.0,31617.749114000006,59673.0,38,30
HashMapUsage,1,0,31453.137414499968,59730.0,31663.928283999987,59725.0,38,30
HashMapUsage,1,0,31689.01025749997,59732.0,31664.01860299999,59728.0,38,30
HashMapUsage,1,0,31746.268457999977,59735.0,31798.17008699994,59730.0,38,30
HashMapUsage,1,0,31896.18006099998,59773.0,31803.455530999992,59743.0,38,30
HashMapUsage,1,0,31909.42520049998,59775.0,31822.469381999996,59747.0,38,30
HashMapUsage,1,0,32035.352714499986,59776.0,31841.62981749997,59781.0,38,30
HashMapUsage,1,0,32078.662419499964,59783.0,31954.52004049999,59787.0,38,30
HashMapUsage,1,0,32177.787798000012,59796.0,32033.399916499973,59789.0,38,30
HashMapUsage,1,0,32200.915732999987,59799.0,32039.253909999978,59797.0,38,30
HashMapUsage,1,0,32206.417409000023,59824.0,32138.770257499993,59804.0,38,30
HashMapUsage,1,0,32586.071290500007,59830.0,32270.167254,59804.0,38,30
HashMapUsage,1,0,32606.681932000014,59830.0,32368.700714999995,59806.0,38,30
HashMapUsage,1,0,32691.881983499974,59833.0,32493.751371000017,59819.0,38,30
HashMapUsage,1,0,32694.80742349998,59887.0,32562.90051150001,59828.0,38,30
HashMapUsage,1,0,32747.281140500014,59899.0,32618.153951999986,59919.0,38,30
HashMapUsage,1,0,32846.62859499999,59927.0,32816.222862499984,59926.0,38,30
HashMapUsage,1,0,32954.896707500004,59929.0,32978.26720249996,59929.0,38,30
HashMapUsage,1,0,33283.35781049994,60003.0,33326.46522049997,59991.0,38,30
HashMapUsage,1,0,33965.822695999996,60011.0,34533.036041,60034.0,38,30
HashMapUsage,1,0,12520.333631499998,43603.0,17726.404132500003,43355.0,2,2
HashMapUsage,1,0,12542.810248500004,44206.0,18206.56730099998,43362.0,2,2
HashMapUsage,1,0,12657.394794999997,44216.0,18372.451403000003,43384.0,2,2
HashMapUsage,1,0,12781.35140000001,44216.0,18409.848448999986,43407.0,2,2
HashMapUsage,1,0,12804.454123500014,44258.0,18414.438078,43410.0,2,2
HashMapUsage,1,0,13229.587949000002,44260.0,18440.208838999988,43412.0,2,2
HashMapUsage,1,0,14616.053575500002,44267.0,18460.6046115,43459.0,2,2
HashMapUsage,1,0,14688.926112000006,44301.0,18511.963050500013,43459.0,2,2
HashMapUsage,1,0,14719.511952,44302.0,18622.03722849999,43496.0,2,2
HashMapUsage,1,0,14737.59300300001,44357.0,18652.019624500004,43502.0,2,2
HashMapUsage,1,0,14764.669518000006,44362.0,18683.333176500004,43550.0,2,2
HashMapUsage,1,0,14773.916184500005,44363.0,18686.147626000005,43551.0,2,2
HashMapUsage,1,0,14779.350047999991,44368.0,18765.809274000003,43553.0,2,2
HashMapUsage,1,0,14815.910094499997,44469.0,18791.502455,43553.0,2,2
HashMapUsage,1,0,14885.750570499997,44477.0,18868.62497699999,43556.0,2,2
HashMapUsage,1,0,14913.877837999991,44561.0,18871.157810000026,43562.0,2,2
HashMapUsage,1,0,15022.88152000001,44562.0,18874.687306499996,43565.0,2,2
HashMapUsage,1,0,15039.02696550001,44573.0,18878.43556150001,43607.0,2,2
HashMapUsage,1,0,15171.465014499998,44616.0,18914.098624500002,43609.0,2,2
HashMapUsage,1,0,15391.062904499997,46293.0,18947.184848999997,43618.0,2,2
HashMapUsage,1,0,15407.640474499993,46300.0,19066.543767499996,43651.0,2,2
HashMapUsage,1,0,15600.019073,46483.0,19149.161589999985,43651.0,2,2
HashMapUsage,1,0,16327.953199500012,46503.0,19167.234348,43664.0,2,2
HashMapUsage,1,0,16559.163198999995,46611.0,19171.755186,43677.0,2,2
HashMapUsage,1,0,18912.592694999985,46638.0,19198.262798500018,43796.0,2,2
HashMapUsage,1,1,7272.112660499998,17021.0,11015.3644655,16166.0,10,10
HashMapUsage,1,1,8723.926372999997,17021.0,11209.250348000001,16201.0,10,10
HashMapUsage,1,1,8748.532122999999,17025.0,11290.350548000008,16213.000000000002,10,10
HashMapUsage,1,1,8762.726118000002,17101.0,11360.8511095,16268.0,10,10
HashMapUsage,1,1,8842.8398415,17116.0,11461.004977000002,16305.0,10,10
HashMapUsage,1,1,8847.784774500004,17123.0,11545.788634999999,16312.000000000002,10,10
HashMapUsage,1,1,8853.647852499997,17171.0,11609.604496,16318.999999999998,10,10
HashMapUsage,1,1,8864.2805685,17206.0,11614.2025625,16320.0,10,10
HashMapUsage,1,1,8899.700471,17212.0,11620.978422999997,16413.0,10,10
HashMapUsage,1,1,8919.834316500006,17218.0,11649.989655000005,16414.0,10,10
HashMapUsage,1,1,8937.214249999997,17218.0,11659.632577499999,16417.0,10,10
HashMapUsage,1,1,8940.9095565,17224.0,11697.303795000005,16417.0,10,10
HashMapUsage,1,1,8950.2188025,17230.0,11697.553908000004,16419.0,10,10
HashMapUsage,1,1,8955.556416500001,17238.0,11734.430329000004,16423.0,10,10
HashMapUsage,1,1,8988.1286025,17269.0,11759.016986000004,16423.0,10,10
HashMapUsage,1,1,8994.6282305,17317.0,11772.273674,16440.0,10,10
HashMapUsage,1,1,9024.896872500001,17318.0,11802.924815999995,16458.0,10,10
HashMapUsage,1,1,9028.268788999998,17320.0,11828.517611500007,16460.0,10,10
HashMapUsage,1,1,9077.366540000005,17321.0,11882.720843500001,16466.0,10,10
HashMapUsage,1,1,9091.479161499998,17322.0,11906.47328449999,16468.0,10,10
HashMapUsage,1,1,9161.6491025,17328.0,11909.811241500003,16511.0,10,10
HashMapUsage,1,1,9173.6920165,17374.0,11943.258100499997,16513.0,10,10
HashMapUsage,1,1,9197.902508000003,17376.0,12128.307061000001,16525.0,10,10
HashMapUsage,1,1,9199.516545499999,17617.0,12214.712829500002,16561.0,10,10
HashMapUsage,1,1,9200.5037615,19246.0,13089.462911500004,16563.0,10,10
HashMapUsage,1,1,9930.1584595,22338.0,12546.309496999998,22033.0,10,10
HashMapUsage,1,1,9980.878941000003,22533.0,12628.685515000006,22037.0,10,10
HashMapUsage,1,1,10045.410593999994,22932.0,12708.802939,22229.0,10,10
HashMapUsage,1,1,10111.857802,23002.0,12770.819244999991,22230.0,10,10
HashMapUsage,1,1,10133.710143500008,23036.0,12777.971955500003,22241.0,10,10
HashMapUsage,1,1,10141.443727499993,23037.0,12792.75545,22284.0,10,10
HashMapUsage,1,1,10176.128697500008,23039.0,12850.049097000005,22306.0,10,10
HashMapUsage,1,1,10230.171907500004,23043.0,12881.364391,22326.0,10,10
HashMapUsage,1,1,10232.089874499994,23045.0,12913.51735350001,22330.0,10,10
HashMapUsage,1,1,10244.6088065,23085.0,13001.402664500003,22331.0,10,10
HashMapUsage,1,1,10273.255399499996,23089.0,13011.370177499997,22331.0,10,10
HashMapUsage,1,1,10273.782808999998,23125.0,13156.816809000004,22333.0,10,10
HashMapUsage,1,1,10332.185818000007,23135.0,13169.467485999998,22334.0,10,10
HashMapUsage,1,1,10345.652817500006,23135.0,13221.490681000007,22339.0,10,10
HashMapUsage,1,1,10405.507887999995,23144.0,13271.585878499993,22347.0,10,10
HashMapUsage,1,1,10414.393509,23241.0,13336.178170499996,22431.0,10,10
HashMapUsage,1,1,10424.337565999998,23243.0,13342.3625865,22431.0,10,10
HashMapUsage,1,1,10448.6734205,23246.0,13400.174126500002,22432.0,10,10
HashMapUsage,1,1,10462.210524000007,23264.0,13401.304559999999,22433.0,10,10
HashMapUsage,1,1,10518.423232000005,23328.0,13412.320442000002,22434.0,10,10
HashMapUsage,1,1,10518.865916000002,23339.0,13561.905215,22444.0,10,10
HashMapUsage,1,1,10569.975117000004,23342.0,13567.781708500002,22465.0,10,10
HashMapUsage,1,1,10587.308374499999,23342.0,13609.40239900001,22529.0,10,10
HashMapUsage,1,1,13217.519632500005,23358.0,13633.62362299999,22531.0,10,10
HashMapUsage,1,1,13237.476229500007,23370.0,13796.059190000005,22637.0,10,10
HashMapUsage,1,0,15154.293308499995,28453.0,14913.927583499997,28450.0,3,3
HashMapUsage,1,0,20218.851365000002,49381.0,20096.400359999996,49330.0,3,3
HashMapUsage,1,0,20305.304394,49388.0,20112.125092,49375.0,3,3
HashMapUsage,1,0,20306.106681000012,49397.0,20248.807294500006,49417.0,3,3
HashMapUsage,1,0,20341.049193999992,49480.0,20509.97568550001,49428.0,3,3
HashMapUsage,1,0,20421.902512999975,49503.0,20527.5403775,49472.0,3,3
HashMapUsage,1,0,20436.569936,49573.0,20558.946420999993,49473.0,3,3
HashMapUsage,1,0,20507.848865500015,49578.0,20752.8212725,49484.0,3,3
HashMapUsage,1,0,20546.85440200001,49578.0,20844.208748500012,49485.0,3,3
HashMapUsage,1,0,20622.061231000018,49579.0,20867.191448999998,49502.0,3,3
HashMapUsage,1,0,20627.56005400002,49579.0,21073.010863999993,49507.0,3,3
HashMapUsage,1,0,20657.103259000003,49580.0,21147.032996000013,49573.0,3,3
HashMapUsage,1,0,20660.3708635,49582.0,21148.08155249999,49579.0,3,3
HashMapUsage,1,0,20742.420542999997,49585.0,21178.286559499993,49581.0,3,3
HashMapUsage,1,0,20841.801922499995,49591.0,21195.091403999995,49584.0,3,3
HashMapUsage,1,0,20921.014453999996,49612.0,21222.684518000027,49591.0,3,3
HashMapUsage,1,0,20986.03504450001,49624.0,21228.08981299998,49625.0,3,3
HashMapUsage,1,0,21021.42031999998,49628.0,21241.160422,49635.0,3,3
HashMapUsage,1,0,21125.688925000006,49670.0,21259.538522500006,49686.0,3,3
HashMapUsage,1,0,21194.549960999975,49688.0,21301.109801500003,49687.0,3,3
HashMapUsage,1,0,21243.652470000008,49694.0,21317.0184055,49687.0,3,3
HashMapUsage,1,0,21323.946022999997,49711.0,21412.99417800001,49696.0,3,3
HashMapUsage,1,0,21619.587890500003,49765.0,21439.534340499995,49770.0,3,3
HashMapUsage,1,0,22170.0946225,49781.0,21458.1991485,49785.0,3,3
HashMapUsage,1,0,25733.45013299998,49883.0,21498.798197500008,49933.0,3,3
HashMapUsage,1,1,15428.112756499999,28111.0,15227.386303000003,28162.0,10,10
HashMapUsage,1,1,15598.797873500003,28231.0,15509.692196500004,28255.0,10,10
HashMapUsage,1,1,15768.736583499993,28252.0,15580.824169999996,28347.0,10,10
HashMapUsage,1,1,15824.750655000003,28310.0,15760.989010000007,28350.0,10,10
HashMapUsage,1,1,15838.360115999996,28357.0,15766.449538000015,28352.0,10,10
HashMapUsage,1,1,15849.91634600001,28359.0,15833.076755000004,28353.0,10,10
HashMapUsage,1,1,15860.077036499997,28365.0,15834.648275999993,28353.0,10,10
HashMapUsage,1,1,15899.36416750001,28447.0,15874.399411499993,28361.0,10,10
HashMapUsage,1,1,15983.100134500008,28449.0,15876.189725000002,28449.0,10,10
HashMapUsage,1,1,16015.678893500006,28452.0,15886.075593000009,28449.0,10,10
HashMapUsage,1,1,16069.252008000007,28459.0,15991.773853000002,28450.0,10,10
HashMapUsage,1,1,16129.814967500004,28459.0,15999.035718499992,28451.0,10,10
HashMapUsage,1,1,16137.881740500003,28460.0,16061.109054499993,28454.0,10,10
HashMapUsage,1,1,16140.119389000009,28461.0,16260.218656499994,28455.0,10,10
HashMapUsage,1,1,16163.585957500007,28464.0,16270.581355499988,28458.0,10,10
HashMapUsage,1,1,16173.839383999997,28467.0,16271.547842000014,28459.0,10,10
HashMapUsage,1,1,16221.159136000007,28491.0,16284.348241000007,28462.0,10,10
HashMapUsage,1,1,16252.439094000003,28494.0,16308.066751000002,28463.0,10,10
HashMapUsage,1,1,16354.439475500001,28510.0,16356.436056499995,28469.0,10,10
HashMapUsage,1,1,16487.141513000002,28517.0,16481.267182999996,28506.0,10,10
HashMapUsage,1,1,16520.282792000005,28527.0,16525.003221500006,28537.0,10,10
HashMapUsage,1,1,16765.54502250001,28551.0,16686.3936835,28553.0,10,10
HashMapUsage,1,1,16805.87311850001,28561.0,16967.1210165,28560.0,10,10
HashMapUsage,1,1,16824.89001399999,28562.0,17519.3331645,28756.0,10,10
HashMapUsage,1,1,17372.666360999996,28576.0,17524.36508049999,28866.0,10,10
HashMapUsage,1,1,17582.4719785,43301.0,17343.128681000013,43391.0,14,14
HashMapUsage,1,1,17787.436052000005,43308.0,17466.256844500003,43397.0,14,14
HashMapUsage,1,1,17805.922117499995,43351.0,17743.680639999988,43405.0,14,14
HashMapUsage,1,1,17831.386754,43356.0,17765.989977999994,43411.0,14,14
HashMapUsage,1,1,17855.524282999988,43361.0,17846.64397249999,43447.0,14,14
HashMapUsage,1,1,17931.203896500014,43394.0,17919.15046050001,43452.0,14,14
HashMapUsage,1,1,17954.652811499996,43397.0,18023.002504999993,43460.0,14,14
HashMapUsage,1,1,17998.971046500003,43406.0,18027.720497499984,43469.0,14,14
HashMapUsage,1,1,18115.9186725,43470.0,18055.319052,43488.0,14,14
HashMapUsage,1,1,18118.918952999993,43476.0,18114.40322349999,43498.0,14,14
HashMapUsage,1,1,18157.2224205,43495.0,18126.41535350001,43500.0,14,14
HashMapUsage,1,1,18164.621923500003,43498.0,18200.638725499997,43513.0,14,14
HashMapUsage,1,1,18212.240890499997,43500.0,18203.16679300001,43550.0,14,14
HashMapUsage,1,1,18255.40656749999,43502.0,18251.1273875,43550.0,14,14
HashMapUsage,1,1,18259.3007535,43504.0,18404.023311500012,43555.0,14,14
HashMapUsage,1,1,18291.791588,43510.0,18441.464008000003,43558.0,14,14
HashMapUsage,1,1,18398.700282500005,43550.0,18466.902695500004,43559.0,14,14
HashMapUsage,1,1,18476.853599,43556.0,18512.641223000006,43561.0,14,14
HashMapUsage,1,1,18585.383439500005,43559.0,18592.74669049999,43600.0,14,14
HashMapUsage,1,1,18614.168299500005,43575.0,18652.16435300002,43607.0,14,14
HashMapUsage,1,1,18852.037861500008,43603.0,18834.195985999984,43617.0,14,14
HashMapUsage,1,1,18865.204355499995,43608.0,18862.2838245,43654.0,14,14
HashMapUsage,1,1,19242.922473500013,43697.0,18949.877275499988,43705.0,14,14
HashMapUsage,1,1,19251.4127585,43710.0,18953.326066499998,43709.0,14,14
HashMapUsage,1,1,19341.609520499995,43769.0,20304.349490999994,43799.0,14,14
HashMapUsage,1,1,17891.264428,40367.0,17849.707249000014,40358.0,122,50
HashMapUsage,1,1,18165.604925499993,40440.0,17872.454237,40446.0,122,50
HashMapUsage,1,1,18209.399196500006,40451.0,17931.792002500006,40455.0,122,50
