EGAP(s),# EGAPs 'ObsoleteLayoutParam' fixed,# Hits on 'ObsoleteLayoutParam' fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
ObsoleteLayoutParam,3,3,8300.3014355,13262.0,8268.4790915,13152.0,1369,93
ObsoleteLayoutParam,3,3,8302.576092000001,13267.0,8281.117870999999,13156.0,1369,93
ObsoleteLayoutParam,3,3,8305.997823999998,13269.0,8319.5493525,13206.0,1369,93
ObsoleteLayoutParam,3,3,8308.164651999998,13309.0,8330.289865499999,13219.0,1369,93
ObsoleteLayoutParam,3,3,8330.023652500004,13315.0,8339.231632499997,13253.0,1369,93
ObsoleteLayoutParam,3,3,8358.300944000006,13316.0,8339.382667499996,13313.0,1369,93
ObsoleteLayoutParam,3,3,8413.7803575,13371.0,8349.016286499997,13316.0,1369,93
ObsoleteLayoutParam,3,3,8423.365219500003,13406.0,8383.108916500001,13331.0,1369,93
ObsoleteLayoutParam,3,3,8443.632871999998,13413.0,8408.443439500004,13374.0,1369,93
ObsoleteLayoutParam,3,3,8463.545275000002,13466.0,8443.316925000003,13459.0,1369,93
ObsoleteLayoutParam,3,3,8650.946882999995,13615.0,8483.540185999997,13471.0,1369,93
ObsoleteLayoutParam,3,3,6753.521281,11152.0,6923.4215865,11346.0,1135,93
ObsoleteLayoutParam,3,3,7237.055012999998,11415.0,7069.6698585,11362.0,1135,93
ObsoleteLayoutParam,3,3,7305.934055499999,11419.0,7176.395091000001,11455.0,1135,93
ObsoleteLayoutParam,3,3,7334.570746,11449.0,7327.050617999996,11507.0,1135,93
ObsoleteLayoutParam,3,3,7345.948826000002,11495.0,7341.1351319999985,11520.0,1135,93
ObsoleteLayoutParam,3,3,7355.736742499997,11510.0,7351.099577000002,11552.0,1135,93
ObsoleteLayoutParam,3,3,7370.868780499999,11515.0,7367.375238,11616.0,1135,93
ObsoleteLayoutParam,3,3,7379.439240499998,11533.0,7386.220147500001,11651.0,1135,93
ObsoleteLayoutParam,3,3,7380.007980999998,11534.0,7415.020339500003,11653.0,1135,93
ObsoleteLayoutParam,3,3,7390.660327499997,11581.0,7451.7589300000045,11656.0,1135,93
ObsoleteLayoutParam,3,3,7397.719838500007,11594.0,7466.053826499999,11704.0,1135,93
ObsoleteLayoutParam,3,3,7397.795113000002,11651.0,7467.966194000003,11711.0,1135,93
ObsoleteLayoutParam,3,3,7408.720759,11655.0,7489.675005499998,11722.0,1135,93
ObsoleteLayoutParam,3,3,7424.250649499998,11656.0,7492.989613500002,11735.0,1135,93
ObsoleteLayoutParam,3,3,7434.205607499998,11658.0,7507.293467999997,11739.0,1135,93
ObsoleteLayoutParam,3,3,7443.184223499998,11660.0,7508.7675094999995,11746.0,1135,93
ObsoleteLayoutParam,3,3,7467.296305000001,11666.0,7516.345813500001,11758.0,1135,93
ObsoleteLayoutParam,3,3,7469.671817000002,11707.0,7524.344320000001,11807.0,1135,93
